temp	time
60.60	11:44:27
60.61	11:44:37
60.62	11:44:47
60.64	11:44:57
60.62	11:45:07
60.61	11:45:17
60.65	11:45:27
60.63	11:45:37
60.64	11:45:47
60.63	11:45:57
60.66	11:46:07
60.65	11:46:17
60.61	11:46:28
60.60	11:46:38
60.62	11:46:48
60.61	11:46:58
60.61	11:47:08
60.64	11:47:18
60.62	11:47:28
60.63	11:47:38
60.61	11:47:48
60.61	11:47:58
60.65	11:48:08
60.65	11:48:18
60.64	11:48:28
60.66	11:48:39
60.63	11:48:49
60.63	11:48:59
60.61	11:49:09
60.65	11:49:19
60.63	11:49:29
60.62	11:49:39
60.65	11:49:49
60.62	11:49:59
60.63	11:50:09
60.62	11:50:19
60.65	11:50:29
60.64	11:50:39
60.65	11:50:49
60.64	11:51:00
60.65	11:51:10
60.65	11:51:20
60.64	11:51:30
60.65	11:51:40
60.64	11:51:50
60.63	11:52:00
60.64	11:52:10
60.65	11:52:20
60.62	11:52:30
60.65	11:52:40
60.65	11:52:50
60.65	11:53:00
60.65	11:53:10
60.63	11:53:21
60.65	11:53:31
60.65	11:53:41
60.65	11:53:51
60.64	11:54:01
60.65	11:54:11
60.64	11:54:21
60.65	11:54:31
60.65	11:54:41
60.65	11:54:51
60.65	11:55:01
60.65	11:55:11
60.65	11:55:21
60.65	11:55:32
60.65	11:55:42
60.65	11:55:52
60.63	11:56:02
60.66	11:56:12
60.67	11:56:22
60.65	11:56:32
60.64	11:56:42
60.65	11:56:52
60.65	11:57:02
60.65	11:57:12
60.66	11:57:22
60.67	11:57:32
60.65	11:57:42
60.65	11:57:53
60.66	11:58:03
60.67	11:58:13
60.67	11:58:23
60.65	11:58:33
60.65	11:58:43
60.67	11:58:53
60.65	11:59:03
60.65	11:59:13
60.65	11:59:23
60.65	11:59:33
60.65	11:59:43
60.65	11:59:53
60.65	12:00:04
60.65	12:00:14
60.65	12:00:24
60.66	12:00:34
60.66	12:00:44
60.66	12:00:54
60.65	12:01:04
60.65	12:01:14
60.67	12:01:24
60.67	12:01:34
60.67	12:01:44
60.65	12:01:54
60.68	12:02:04
60.65	12:02:14
60.66	12:02:25
60.65	12:02:35
60.65	12:02:45
60.66	12:02:55
60.66	12:03:05
60.66	12:03:15
60.68	12:03:25
60.67	12:03:35
60.67	12:03:45
60.70	12:03:55
60.66	12:04:05
60.66	12:04:15
60.66	12:04:25
60.66	12:04:35
60.65	12:04:46
60.67	12:04:56
60.69	12:05:06
60.69	12:05:16
60.73	12:05:26
60.67	12:05:36
60.70	12:05:46
60.67	12:05:56
60.69	12:06:06
60.69	12:06:16
60.72	12:06:26
60.68	12:06:36
60.70	12:06:46
60.72	12:06:57
60.70	12:07:07
60.70	12:07:17
60.71	12:07:27
60.72	12:07:37
60.72	12:07:47
60.72	12:07:57
60.69	12:08:07
60.73	12:08:17
60.72	12:08:27
60.72	12:08:37
60.74	12:08:47
60.73	12:08:57
60.70	12:09:07
60.76	12:09:18
60.76	12:09:28
60.72	12:09:38
60.75	12:09:48
60.76	12:09:58
60.71	12:10:08
60.77	12:10:18
60.77	12:10:28
60.72	12:10:38
60.76	12:10:48
60.75	12:10:58
60.81	12:11:08
60.80	12:11:18
60.80	12:11:29
60.76	12:11:39
60.78	12:11:49
60.84	12:11:59
60.85	12:12:09
60.76	12:12:19
60.81	12:12:29
60.82	12:12:39
60.83	12:12:49
60.84	12:12:59
60.85	12:13:09
60.84	12:13:19
60.90	12:13:29
60.89	12:13:39
60.88	12:13:50
60.90	12:14:00
60.90	12:14:10
60.88	12:14:20
60.87	12:14:30
60.95	12:14:40
60.95	12:14:50
60.96	12:15:00
60.91	12:15:10
60.97	12:15:20
60.98	12:15:30
61.00	12:15:40
60.99	12:15:50
60.90	12:16:00
60.98	12:16:11
61.05	12:16:21
60.93	12:16:31
60.89	12:16:41
61.03	12:16:51
60.98	12:17:01
60.98	12:17:11
61.05	12:17:21
60.95	12:17:31
61.02	12:17:41
60.99	12:17:51
61.03	12:18:01
61.04	12:18:11
61.00	12:18:22
61.01	12:18:32
60.96	12:18:42
61.10	12:18:52
60.99	12:19:02
60.98	12:19:12
60.95	12:19:22
60.97	12:19:32
61.07	12:19:42
61.07	12:19:52
61.01	12:20:02
61.05	12:20:12
61.05	12:20:22
61.07	12:20:32
61.07	12:20:43
61.05	12:20:53
61.10	12:21:03
61.08	12:21:13
61.13	12:21:23
61.11	12:21:33
61.11	12:21:43
61.17	12:21:53
61.24	12:22:03
61.19	12:22:13
61.18	12:22:23
61.20	12:22:33
61.26	12:22:43
61.27	12:22:54
61.31	12:23:04
61.22	12:23:14
61.27	12:23:24
61.22	12:23:34
61.27	12:23:44
61.31	12:23:54
61.31	12:24:04
61.27	12:24:14
61.27	12:24:24
61.35	12:24:34
61.30	12:24:44
61.32	12:24:54
61.35	12:25:04
61.30	12:25:15
61.36	12:25:25
61.36	12:25:35
61.37	12:25:45
61.38	12:25:55
61.38	12:26:05
61.37	12:26:15
61.35	12:26:25
61.40	12:26:35
61.40	12:26:45
61.40	12:26:55
61.40	12:27:05
61.40	12:27:15
61.47	12:27:26
61.40	12:27:36
61.35	12:27:46
61.41	12:27:56
61.37	12:28:06
61.35	12:28:16
61.42	12:28:26
61.39	12:28:36
61.43	12:28:46
61.39	12:28:56
61.34	12:29:06
61.43	12:29:16
61.44	12:29:26
61.49	12:29:36
61.45	12:29:47
61.49	12:29:57
61.46	12:30:07
61.44	12:30:17
61.49	12:30:27
61.45	12:30:37
61.52	12:30:47
61.48	12:30:57
61.51	12:31:07
61.48	12:31:17
61.48	12:31:27
61.50	12:31:37
61.51	12:31:47
61.49	12:31:57
61.52	12:32:08
61.50	12:32:18
61.49	12:32:28
61.52	12:32:38
61.51	12:32:48
61.49	12:32:58
61.52	12:33:08
61.51	12:33:18
61.52	12:33:28
61.53	12:33:38
61.53	12:33:48
61.51	12:33:58
61.51	12:34:08
61.50	12:34:19
61.50	12:34:29
61.52	12:34:39
61.53	12:34:49
61.53	12:34:59
61.52	12:35:09
61.52	12:35:19
61.53	12:35:29
61.53	12:35:39
61.53	12:35:49
61.53	12:35:59
61.53	12:36:09
61.52	12:36:19
61.53	12:36:29
61.53	12:36:40
61.54	12:36:50
61.53	12:37:00
61.53	12:37:10
61.54	12:37:20
61.52	12:37:30
61.53	12:37:40
61.54	12:37:50
61.54	12:38:00
61.53	12:38:10
61.53	12:38:20
61.53	12:38:30
61.54	12:38:40
61.53	12:38:51
61.54	12:39:01
61.53	12:39:11
61.53	12:39:21
61.53	12:39:31
61.53	12:39:41
61.53	12:39:51
61.53	12:40:01
61.54	12:40:11
61.53	12:40:21
61.53	12:40:31
61.53	12:40:41
61.53	12:40:51
61.53	12:41:01
61.53	12:41:12
61.54	12:41:22
61.54	12:41:32
61.54	12:41:42
61.53	12:41:52
61.54	12:42:02
61.53	12:42:12
61.53	12:42:22
61.54	12:42:32
61.54	12:42:42
61.54	12:42:52
61.54	12:43:02
61.53	12:43:12
61.54	12:43:22
61.53	12:43:33
61.53	12:43:43
61.53	12:43:53
61.53	12:44:03
61.56	12:44:13
61.53	12:44:23
61.54	12:44:33
61.54	12:44:43
61.54	12:44:53
61.53	12:45:03
61.53	12:45:13
61.53	12:45:23
61.53	12:45:33
61.54	12:45:44
61.55	12:45:54
61.55	12:46:04
61.53	12:46:14
61.53	12:46:24
61.53	12:46:34
61.56	12:46:44
61.54	12:46:54
61.53	12:47:04
61.56	12:47:14
61.53	12:47:24
61.54	12:47:34
61.53	12:47:44
61.53	12:47:54
61.53	12:48:05
61.53	12:48:15
61.54	12:48:25
61.55	12:48:35
61.54	12:48:45
61.55	12:48:55
61.55	12:49:05
61.53	12:49:15
61.55	12:49:25
61.53	12:49:35
61.57	12:49:45
61.53	12:49:55
61.53	12:50:05
61.55	12:50:16
61.54	12:50:26
61.54	12:50:36
61.54	12:50:46
61.55	12:50:56
61.54	12:51:06
61.55	12:51:16
61.56	12:51:26
61.57	12:51:36
61.55	12:51:46
61.54	12:51:56
61.54	12:52:06
61.54	12:52:16
61.55	12:52:26
61.56	12:52:37
61.56	12:52:47
61.56	12:52:57
61.58	12:53:07
61.55	12:53:17
61.55	12:53:27
61.55	12:53:37
61.55	12:53:47
61.54	12:53:57
61.54	12:54:07
61.61	12:54:17
61.60	12:54:27
61.62	12:54:37
61.60	12:54:48
61.58	12:54:58
61.58	12:55:08
61.60	12:55:18
61.64	12:55:28
61.63	12:55:38
61.61	12:55:48
61.57	12:55:58
61.58	12:56:08
61.63	12:56:18
61.58	12:56:28
61.58	12:56:38
61.62	12:56:48
61.69	12:56:58
61.66	12:57:09
61.71	12:57:19
61.62	12:57:29
61.71	12:57:39
61.64	12:57:49
61.65	12:57:59
61.73	12:58:09
61.67	12:58:19
61.71	12:58:29
61.68	12:58:39
61.61	12:58:49
61.71	12:58:59
61.70	12:59:09
61.64	12:59:19
61.77	12:59:30
61.69	12:59:40
61.71	12:59:50
61.75	13:00:00
61.80	13:00:10
61.73	13:00:20
61.70	13:00:30
61.77	13:00:40
61.80	13:00:50
61.80	13:01:00
61.80	13:01:10
61.79	13:01:20
61.84	13:01:30
61.82	13:01:41
61.71	13:01:51
61.74	13:02:01
61.90	13:02:11
61.80	13:02:21
61.79	13:02:31
61.81	13:02:41
61.85	13:02:51
61.85	13:03:01
61.96	13:03:11
61.88	13:03:21
62.02	13:03:31
61.95	13:03:41
61.87	13:03:51
62.00	13:04:02
62.01	13:04:12
62.00	13:04:22
61.93	13:04:32
62.08	13:04:42
62.06	13:04:52
62.06	13:05:02
62.06	13:05:12
62.02	13:05:22
62.11	13:05:32
62.01	13:05:42
62.03	13:05:52
62.15	13:06:02
62.16	13:06:13
62.14	13:06:23
62.08	13:06:33
62.13	13:06:43
62.17	13:06:53
62.15	13:07:03
62.14	13:07:13
62.15	13:07:23
62.14	13:07:33
62.19	13:07:43
62.26	13:07:53
62.23	13:08:03
62.14	13:08:13
62.21	13:08:23
62.22	13:08:34
62.17	13:08:44
62.22	13:08:54
62.23	13:09:04
62.23	13:09:14
62.24	13:09:24
62.30	13:09:34
62.29	13:09:44
62.29	13:09:54
62.25	13:10:04
62.23	13:10:14
62.29	13:10:24
62.30	13:10:34
62.30	13:10:45
62.31	13:10:55
62.24	13:11:05
62.30	13:11:15
62.30	13:11:25
62.26	13:11:35
62.29	13:11:45
62.35	13:11:55
62.30	13:12:05
62.33	13:12:15
62.35	13:12:25
62.29	13:12:35
62.33	13:12:45
62.28	13:12:55
62.32	13:13:06
62.33	13:13:16
62.32	13:13:26
62.32	13:13:36
62.37	13:13:46
62.32	13:13:56
62.37	13:14:06
62.32	13:14:16
62.37	13:14:26
62.32	13:14:36
62.33	13:14:46
62.37	13:14:56
62.38	13:15:06
62.39	13:15:16
62.36	13:15:27
62.37	13:15:37
62.38	13:15:47
62.41	13:15:57
62.36	13:16:07
62.38	13:16:17
62.39	13:16:27
62.37	13:16:37
62.38	13:16:47
62.36	13:16:57
62.39	13:17:07
62.38	13:17:17
62.39	13:17:27
62.38	13:17:38
62.38	13:17:48
62.41	13:17:58
62.38	13:18:08
62.39	13:18:18
62.42	13:18:28
62.41	13:18:38
62.37	13:18:48
62.39	13:18:58
62.39	13:19:08
62.38	13:19:18
62.38	13:19:28
62.38	13:19:38
62.41	13:19:48
62.41	13:19:59
62.37	13:20:09
62.41	13:20:19
62.42	13:20:29
62.37	13:20:39
62.41	13:20:49
62.39	13:20:59
62.39	13:21:09
62.41	13:21:19
62.39	13:21:29
62.42	13:21:39
62.40	13:21:49
62.41	13:21:59
62.39	13:22:10
62.41	13:22:20
62.40	13:22:30
62.41	13:22:40
62.41	13:22:50
62.41	13:23:00
62.41	13:23:10
62.41	13:23:20
62.39	13:23:30
62.41	13:23:40
62.41	13:23:50
62.41	13:24:00
62.42	13:24:10
62.41	13:24:20
62.42	13:24:31
62.41	13:24:41
62.42	13:24:51
62.41	13:25:01
62.41	13:25:11
62.41	13:25:21
62.42	13:25:31
62.41	13:25:41
62.41	13:25:51
62.41	13:26:01
62.41	13:26:11
62.42	13:26:21
62.42	13:26:31
62.41	13:26:42
62.41	13:26:52
62.41	13:27:02
62.41	13:27:12
62.42	13:27:22
62.41	13:27:32
62.41	13:27:42
62.42	13:27:52
62.41	13:28:02
62.42	13:28:12
62.41	13:28:22
62.43	13:28:32
62.41	13:28:42
62.41	13:28:52
62.42	13:29:03
62.41	13:29:13
62.42	13:29:23
62.42	13:29:33
62.42	13:29:43
62.41	13:29:53
62.41	13:30:03
62.41	13:30:13
62.43	13:30:23
62.41	13:30:33
62.42	13:30:43
62.41	13:30:53
62.42	13:31:03
62.41	13:31:13
62.41	13:31:24
62.42	13:31:34
62.42	13:31:44
62.41	13:31:54
62.43	13:32:04
62.43	13:32:14
62.42	13:32:24
62.44	13:32:34
62.42	13:32:44
62.44	13:32:54
62.44	13:33:04
62.43	13:33:14
62.42	13:33:24
62.41	13:33:35
62.43	13:33:45
62.42	13:33:55
62.42	13:34:05
62.43	13:34:15
62.42	13:34:25
62.41	13:34:35
62.43	13:34:45
62.41	13:34:55
62.45	13:35:05
62.44	13:35:15
62.44	13:35:25
62.46	13:35:35
62.46	13:35:45
62.43	13:35:56
62.44	13:36:06
62.44	13:36:16
62.42	13:36:26
62.47	13:36:36
62.43	13:36:46
62.49	13:36:56
62.45	13:37:06
62.48	13:37:16
62.45	13:37:26
62.45	13:37:36
62.45	13:37:46
62.44	13:37:56
62.48	13:38:07
62.46	13:38:17
62.48	13:38:27
62.44	13:38:37
62.45	13:38:47
62.45	13:38:57
62.50	13:39:07
62.50	13:39:17
62.49	13:39:27
62.57	13:39:37
62.45	13:39:47
62.48	13:39:57
62.47	13:40:07
62.50	13:40:17
62.50	13:40:28
62.50	13:40:38
62.45	13:40:48
62.52	13:40:58
62.48	13:41:08
62.52	13:41:18
62.49	13:41:28
62.53	13:41:38
62.58	13:41:48
62.52	13:41:58
62.59	13:42:08
62.56	13:42:18
62.47	13:42:28
62.54	13:42:39
62.56	13:42:49
62.58	13:42:59
62.53	13:43:09
62.54	13:43:19
62.60	13:43:29
62.57	13:43:39
62.57	13:43:49
62.64	13:43:59
62.61	13:44:09
62.60	13:44:19
62.59	13:44:29
62.62	13:44:39
62.67	13:44:49
62.63	13:45:00
62.67	13:45:10
62.64	13:45:20
62.59	13:45:30
62.63	13:45:40
62.67	13:45:50
62.66	13:46:00
62.76	13:46:10
62.67	13:46:20
62.60	13:46:30
62.61	13:46:40
62.71	13:46:50
62.75	13:47:00
62.68	13:47:10
62.71	13:47:21
62.81	13:47:31
62.83	13:47:41
62.89	13:47:51
62.88	13:48:01
62.86	13:48:11
62.86	13:48:21
62.85	13:48:31
62.83	13:48:41
62.86	13:48:51
62.88	13:49:01
62.90	13:49:11
62.86	13:49:21
62.83	13:49:32
62.87	13:49:42
62.94	13:49:52
62.90	13:50:02
62.82	13:50:12
62.93	13:50:22
62.87	13:50:32
62.84	13:50:42
62.92	13:50:52
62.97	13:51:02
62.97	13:51:12
63.00	13:51:22
62.96	13:51:32
63.03	13:51:42
63.02	13:51:53
63.03	13:52:03
63.00	13:52:13
63.02	13:52:23
63.03	13:52:33
63.00	13:52:43
63.00	13:52:53
62.96	13:53:03
63.01	13:53:13
63.05	13:53:23
63.08	13:53:33
63.11	13:53:43
63.03	13:53:53
63.04	13:54:04
63.10	13:54:14
63.08	13:54:24
63.08	13:54:34
63.07	13:54:44
63.06	13:54:54
63.10	13:55:04
63.11	13:55:14
63.12	13:55:24
63.09	13:55:34
63.09	13:55:44
63.14	13:55:54
63.19	13:56:04
63.13	13:56:14
63.08	13:56:25
63.10	13:56:35
63.11	13:56:45
63.17	13:56:55
63.17	13:57:05
63.18	13:57:15
63.18	13:57:25
63.16	13:57:35
63.22	13:57:45
63.21	13:57:55
63.20	13:58:05
63.25	13:58:15
63.21	13:58:25
63.23	13:58:36
63.15	13:58:46
63.18	13:58:56
63.23	13:59:06
63.20	13:59:16
63.26	13:59:26
63.22	13:59:36
63.21	13:59:46
63.18	13:59:56
63.18	14:00:06
63.21	14:00:16
63.25	14:00:26
63.20	14:00:36
63.18	14:00:46
63.25	14:00:57
63.21	14:01:07
63.21	14:01:17
63.19	14:01:27
63.21	14:01:37
63.23	14:01:47
63.22	14:01:57
63.25	14:02:07
63.25	14:02:17
63.25	14:02:27
63.25	14:02:37
63.23	14:02:47
63.25	14:02:57
63.25	14:03:07
63.22	14:03:18
63.25	14:03:28
63.24	14:03:38
63.27	14:03:48
63.25	14:03:58
63.25	14:04:08
63.24	14:04:18
63.25	14:04:28
63.25	14:04:38
63.27	14:04:48
63.27	14:04:58
63.27	14:05:08
63.26	14:05:18
63.28	14:05:29
63.29	14:05:39
63.30	14:05:49
63.27	14:05:59
63.24	14:06:09
63.25	14:06:19
63.28	14:06:29
63.29	14:06:39
63.27	14:06:49
63.29	14:06:59
63.29	14:07:09
63.28	14:07:19
63.28	14:07:29
63.28	14:07:39
63.28	14:07:50
63.29	14:08:00
63.28	14:08:10
63.28	14:08:20
63.29	14:08:30
63.29	14:08:40
63.29	14:08:50
63.29	14:09:00
63.28	14:09:10
63.27	14:09:20
63.29	14:09:30
63.29	14:09:40
63.29	14:09:50
63.29	14:10:01
63.28	14:10:11
63.29	14:10:21
63.29	14:10:31
63.28	14:10:41
63.29	14:10:51
63.29	14:11:01
63.30	14:11:11
63.30	14:11:21
63.30	14:11:31
63.31	14:11:41
63.30	14:11:51
63.29	14:12:01
63.29	14:12:11
63.29	14:12:22
63.29	14:12:32
63.30	14:12:42
63.29	14:12:52
63.29	14:13:02
63.29	14:13:12
63.29	14:13:22
63.29	14:13:32
63.29	14:13:42
63.29	14:13:52
63.30	14:14:02
63.29	14:14:12
63.29	14:14:22
63.28	14:14:33
63.29	14:14:43
63.30	14:14:53
63.29	14:15:03
63.29	14:15:13
63.29	14:15:23
63.29	14:15:33
63.29	14:15:43
63.31	14:15:53
63.29	14:16:03
63.29	14:16:13
63.29	14:16:23
63.29	14:16:33
63.31	14:16:43
63.29	14:16:54
63.30	14:17:04
63.29	14:17:14
63.29	14:17:24
63.29	14:17:34
63.30	14:17:44
63.29	14:17:54
63.29	14:18:04
63.30	14:18:14
63.31	14:18:24
63.29	14:18:34
63.30	14:18:44
63.30	14:18:54
63.29	14:19:04
63.30	14:19:15
63.32	14:19:25
63.30	14:19:35
63.29	14:19:45
63.30	14:19:55
63.29	14:20:05
63.29	14:20:15
63.29	14:20:25
63.31	14:20:35
63.30	14:20:45
63.29	14:20:55
63.33	14:21:05
63.29	14:21:15
63.31	14:21:26
63.30	14:21:36
63.33	14:21:46
63.32	14:21:56
63.31	14:22:06
63.29	14:22:16
63.32	14:22:26
63.31	14:22:36
63.32	14:22:46
63.32	14:22:56
63.31	14:23:06
63.31	14:23:16
63.31	14:23:26
63.31	14:23:36
63.31	14:23:47
63.30	14:23:57
63.33	14:24:07
63.30	14:24:17
63.31	14:24:27
63.32	14:24:37
63.32	14:24:47
63.30	14:24:57
63.33	14:25:07
63.31	14:25:17
63.31	14:25:27
63.31	14:25:37
63.34	14:25:47
63.33	14:25:58
63.33	14:26:08
63.37	14:26:18
63.37	14:26:28
63.33	14:26:38
63.32	14:26:48
63.32	14:26:58
63.39	14:27:08
63.40	14:27:18
63.36	14:27:28
63.37	14:27:38
63.36	14:27:48
63.34	14:27:58
63.37	14:28:08
63.36	14:28:19
63.40	14:28:29
63.39	14:28:39
63.42	14:28:49
63.43	14:28:59
63.42	14:29:09
63.40	14:29:19
63.35	14:29:29
63.36	14:29:39
63.42	14:29:49
63.35	14:29:59
63.38	14:30:09
63.43	14:30:19
63.50	14:30:30
63.44	14:30:40
63.44	14:30:50
63.41	14:31:00
63.47	14:31:10
63.46	14:31:20
63.59	14:31:30
63.50	14:31:40
63.54	14:31:50
63.52	14:32:00
63.54	14:32:10
63.55	14:32:20
63.55	14:32:30
63.59	14:32:40
63.56	14:32:51
63.58	14:33:01
63.56	14:33:11
63.58	14:33:21
63.62	14:33:31
63.57	14:33:41
63.58	14:33:51
63.57	14:34:01
63.65	14:34:11
63.68	14:34:21
63.67	14:34:31
63.67	14:34:41
63.69	14:34:51
63.71	14:35:02
63.73	14:35:12
63.77	14:35:22
63.72	14:35:32
63.79	14:35:42
63.80	14:35:52
63.77	14:36:02
63.83	14:36:12
63.86	14:36:22
63.85	14:36:32
63.87	14:36:42
63.82	14:36:52
63.84	14:37:02
63.88	14:37:12
63.87	14:37:23
63.94	14:37:33
63.90	14:37:43
63.90	14:37:53
63.91	14:38:03
63.90	14:38:13
63.88	14:38:23
63.92	14:38:33
63.85	14:38:43
63.80	14:38:53
63.94	14:39:03
63.97	14:39:13
63.90	14:39:23
63.96	14:39:34
63.98	14:39:44
63.97	14:39:54
64.00	14:40:04
63.97	14:40:14
64.06	14:40:24
64.01	14:40:34
64.00	14:40:44
64.06	14:40:54
64.03	14:41:04
63.99	14:41:14
64.05	14:41:24
64.04	14:41:34
64.04	14:41:44
64.03	14:41:55
64.02	14:42:05
64.06	14:42:15
64.00	14:42:25
64.02	14:42:35
64.06	14:42:45
64.07	14:42:55
63.99	14:43:05
64.06	14:43:15
64.06	14:43:25
64.08	14:43:35
64.10	14:43:45
64.09	14:43:55
64.11	14:44:05
64.11	14:44:16
64.09	14:44:26
64.13	14:44:36
64.10	14:44:46
64.10	14:44:56
64.11	14:45:06
64.11	14:45:16
64.10	14:45:26
64.13	14:45:36
64.08	14:45:46
64.13	14:45:56
64.10	14:46:06
64.06	14:46:16
64.13	14:46:27
64.11	14:46:37
64.11	14:46:47
64.16	14:46:57
64.12	14:47:07
64.13	14:47:17
64.14	14:47:27
64.10	14:47:37
64.16	14:47:47
64.13	14:47:57
64.13	14:48:07
64.15	14:48:17
64.13	14:48:27
64.13	14:48:37
64.15	14:48:48
64.14	14:48:58
64.15	14:49:08
64.11	14:49:18
64.16	14:49:28
64.16	14:49:38
64.16	14:49:48
64.14	14:49:58
64.12	14:50:08
64.13	14:50:18
64.13	14:50:28
64.16	14:50:38
64.15	14:50:48
64.14	14:50:59
64.15	14:51:09
64.94	14:51:19
65.04	14:51:29
65.04	14:51:39
65.05	14:51:49
65.05	14:51:59
65.05	14:52:09
65.06	14:52:19
65.05	14:52:29
65.05	14:52:39
65.07	14:52:49
65.11	14:52:59
65.18	14:53:09
65.10	14:53:20
65.17	14:53:30
65.22	14:53:40
65.24	14:53:50
65.19	14:54:00
65.15	14:54:10
65.19	14:54:20
65.21	14:54:30
65.30	14:54:40
65.33	14:54:50
65.36	14:55:00
65.36	14:55:10
65.33	14:55:20
65.23	14:55:31
65.47	14:55:41
65.46	14:55:51
65.67	14:56:01
65.56	14:56:11
65.45	14:56:21
65.29	14:56:31
65.38	14:56:41
65.16	14:56:51
65.24	14:57:01
65.23	14:57:11
65.25	14:57:21
65.49	14:57:31
65.22	14:57:41
65.23	14:57:52
65.30	14:58:02
65.31	14:58:12
65.38	14:58:22
65.40	14:58:32
65.32	14:58:42
65.33	14:58:52
65.32	14:59:02
65.35	14:59:12
65.44	14:59:22
65.45	14:59:32
65.42	14:59:42
65.39	14:59:52
65.48	15:00:02
65.44	15:00:13
65.40	15:00:23
65.35	15:00:33
65.44	15:00:43
65.45	15:00:53
65.38	15:01:03
65.45	15:01:13
65.42	15:01:23
65.34	15:01:33
65.44	15:01:43
65.36	15:01:53
65.40	15:02:03
65.48	15:02:13
65.45	15:02:23
65.46	15:02:34
65.46	15:02:44
65.50	15:02:54
65.43	15:03:04
65.54	15:03:14
65.38	15:03:24
65.50	15:03:34
65.47	15:03:44
65.44	15:03:54
65.44	15:04:04
65.43	15:04:14
65.49	15:04:24
65.49	15:04:34
65.46	15:04:45
65.48	15:04:55
65.56	15:05:05
65.53	15:05:15
65.55	15:05:25
65.51	15:05:35
65.53	15:05:45
65.53	15:05:55
65.49	15:06:05
65.55	15:06:15
65.53	15:06:25
65.48	15:06:35
65.49	15:06:45
65.63	15:06:55
65.60	15:07:06
65.51	15:07:16
65.57	15:07:26
65.56	15:07:36
65.49	15:07:46
65.58	15:07:56
65.53	15:08:06
65.54	15:08:16
65.53	15:08:26
65.53	15:08:36
65.54	15:08:46
65.57	15:08:56
65.52	15:09:06
65.52	15:09:17
65.55	15:09:27
65.53	15:09:37
65.56	15:09:47
65.49	15:09:57
65.56	15:10:07
65.57	15:10:17
65.53	15:10:27
65.60	15:10:37
65.62	15:10:47
65.60	15:10:57
65.61	15:11:07
65.63	15:11:17
65.58	15:11:27
65.70	15:11:38
65.67	15:11:48
65.65	15:11:58
65.74	15:12:08
65.77	15:12:18
65.74	15:12:28
65.72	15:12:38
65.67	15:12:48
65.68	15:12:58
65.68	15:13:08
65.79	15:13:18
65.72	15:13:28
65.66	15:13:38
65.67	15:13:48
65.67	15:13:59
65.69	15:14:09
65.65	15:14:19
65.68	15:14:29
65.70	15:14:39
65.71	15:14:49
65.71	15:14:59
65.73	15:15:09
65.66	15:15:19
65.70	15:15:29
65.69	15:15:39
65.64	15:15:49
65.69	15:15:59
64.80	15:16:10
64.70	15:16:20
64.72	15:16:30
64.65	15:16:40
64.71	15:16:50
64.77	15:17:00
64.67	15:17:10
64.66	15:17:20
64.64	15:17:30
64.64	15:17:40
64.67	15:17:50
64.68	15:18:00
64.72	15:18:10
64.69	15:18:20
64.71	15:18:31
64.72	15:18:41
64.69	15:18:51
64.76	15:19:01
64.70	15:19:11
64.77	15:19:21
64.79	15:19:31
64.73	15:19:42
64.62	15:19:52
64.79	15:20:02
64.73	15:20:13
64.72	15:20:23
64.73	15:20:33
64.80	15:20:43
64.77	15:20:54
64.80	15:21:04
64.80	15:21:14
64.85	15:21:24
64.77	15:21:34
64.84	15:21:45
64.72	15:21:55
64.81	15:22:05
64.73	15:22:16
64.78	15:22:26
64.78	15:22:36
64.89	15:22:46
64.79	15:22:57
64.89	15:23:07
64.81	15:23:17
64.85	15:23:27
64.79	15:23:38
64.76	15:23:48
64.86	15:23:58
64.88	15:24:08
64.85	15:24:18
64.96	15:24:29
64.81	15:24:39
64.87	15:24:49
64.73	15:25:00
64.88	15:25:10
64.87	15:25:20
64.87	15:25:30
64.89	15:25:41
64.87	15:25:51
64.90	15:26:01
64.86	15:26:12
64.87	15:26:22
64.90	15:26:32
64.87	15:26:43
64.82	15:26:53
64.79	15:27:04
64.82	15:27:14
64.94	15:27:24
64.90	15:27:34
64.94	15:27:45
64.89	15:27:55
64.87	15:28:05
64.86	15:28:15
64.88	15:28:26
64.93	15:28:36
64.94	15:28:46
64.93	15:28:56
64.94	15:29:07
64.91	15:29:17
64.93	15:29:27
64.94	15:29:38
64.97	15:29:48
64.93	15:29:58
64.87	15:30:09
64.97	15:30:19
64.93	15:30:29
64.94	15:30:39
64.96	15:30:50
64.92	15:31:00
64.95	15:31:10
64.98	15:31:20
65.00	15:31:31
64.94	15:31:41
64.95	15:31:51
65.00	15:32:01
64.99	15:32:12
64.95	15:32:22
64.99	15:32:32
64.96	15:32:43
64.96	15:32:53
64.98	15:33:03
64.95	15:33:14
64.98	15:33:24
65.01	15:33:34
64.99	15:33:44
65.03	15:33:55
65.01	15:34:05
65.00	15:34:16
65.02	15:34:26
65.03	15:34:36
64.99	15:34:46
65.03	15:34:57
65.02	15:35:07
64.99	15:35:17
65.01	15:35:27
64.97	15:35:38
65.01	15:35:48
65.02	15:35:58
65.04	15:36:09
65.03	15:36:19
65.04	15:36:29
65.02	15:36:39
65.01	15:36:50
65.03	15:37:00
65.01	15:37:10
65.03	15:37:21
65.03	15:37:31
65.03	15:37:41
65.01	15:37:52
65.04	15:38:02
65.01	15:38:12
65.04	15:38:22
65.04	15:38:33
65.04	15:38:43
65.03	15:38:53
65.05	15:39:04
65.03	15:39:14
64.99	15:39:24
65.02	15:39:34
